state_code_str,state_abbrev,county_code_str,tract_str,geoid_tract_20_clean,zip_code_clean,redfin_table_id,redfin_tableid_zip,region_type,parent_metro_region,redfin_county_name,redfin_table_id_county,census_city_long,redfin_city,redfin_table_id_city,intptlat,intptlon
13,GA,217,100202,13217100202,30014,12384.0,12384.0,zip code,"Atlanta, GA","Newton County, GA",610.0,"COVINGTON, GA","Covington, GA",5173.0,+33.5909078,-083.7360002
13,GA,217,100203,13217100203,30014,12384.0,12384.0,zip code,"Atlanta, GA","Newton County, GA",610.0,"COVINGTON, GA","Covington, GA",5173.0,+33.4782514,-083.7861653
13,GA,217,100204,13217100204,30014,12384.0,12384.0,zip code,"Atlanta, GA","Newton County, GA",610.0,"COVINGTON, GA","Covington, GA",5173.0,+33.5493910,-083.7710056
13,GA,217,100301,13217100301,30014,12384.0,12384.0,zip code,"Atlanta, GA","Newton County, GA",610.0,"COVINGTON, GA","Covington, GA",5173.0,+33.5922850,-083.8304882
13,GA,217,100302,13217100302,30014,12384.0,12384.0,zip code,"Atlanta, GA","Newton County, GA",610.0,"COVINGTON, GA","Covington, GA",5173.0,+33.5545143,-083.8452025
13,GA,217,100400,13217100400,30014,12384.0,12384.0,zip code,"Atlanta, GA","Newton County, GA",610.0,"COVINGTON, GA","Covington, GA",5173.0,+33.6143350,-083.8725984
13,GA,217,100505,13217100505,30014,12384.0,12384.0,zip code,"Atlanta, GA","Newton County, GA",610.0,"COVINGTON, GA","Covington, GA",5173.0,+33.6113450,-083.9432689
13,GA,217,100506,13217100506,30014,12384.0,12384.0,zip code,"Atlanta, GA","Newton County, GA",610.0,"COVINGTON, GA","Covington, GA",5173.0,+33.5999686,-083.9107196
13,GA,217,100507,13217100507,30014,12384.0,12384.0,zip code,"Atlanta, GA","Newton County, GA",610.0,"COVINGTON, GA","Covington, GA",5173.0,+33.5620165,-083.9188695
13,GA,217,100600,13217100600,30014,12384.0,12384.0,zip code,"Atlanta, GA","Newton County, GA",610.0,"COVINGTON, GA","Covington, GA",5173.0,+33.5514224,-083.8899947
